Trial,Result,Mapping,NumberTries,SuccessRate,MaxLoopLength,MinLoopLength,AverageLoopLength,NumLoops
974,0,"{1: 3, 2: 9, 3: 4, 4: 5, 5: 10, 6: 1, 7: 8, 8: 7, 9: 2, 10: 6}",5,0.3569230769230769,6,2,3.3333333333333335,3
975,0,"{1: 9, 2: 1, 3: 7, 4: 4, 5: 8, 6: 2, 7: 3, 8: 6, 9: 5, 10: 10}",5,0.35655737704918034,6,1,2.5,4
976,0,"{1: 10, 2: 4, 3: 6, 4: 2, 5: 3, 6: 8, 7: 5, 8: 9, 9: 7, 10: 1}",5,0.3561924257932446,6,2,3.3333333333333335,3
977,1,"{1: 2, 2: 9, 3: 6, 4: 8, 5: 7, 6: 5, 7: 10, 8: 1, 9: 4, 10: 3}",5,0.35685071574642124,5,5,5.0,2
978,1,"{1: 1, 2: 6, 3: 5, 4: 10, 5: 9, 6: 7, 7: 2, 8: 3, 9: 8, 10: 4}",5,0.3575076608784474,4,1,2.5,4
979,1,"{1: 10, 2: 3, 3: 7, 4: 4, 5: 5, 6: 6, 7: 9, 8: 1, 9: 2, 10: 8}",5,0.35816326530612247,4,1,2.0,5
980,0,"{1: 2, 2: 4, 3: 1, 4: 10, 5: 5, 6: 8, 7: 7, 8: 3, 9: 9, 10: 6}",5,0.3577981651376147,7,1,2.5,4
981,1,"{1: 9, 2: 2, 3: 7, 4: 8, 5: 1, 6: 10, 7: 5, 8: 4, 9: 3, 10: 6}",5,0.35845213849287166,5,1,2.5,4
982,0,"{1: 7, 2: 3, 3: 5, 4: 1, 5: 4, 6: 6, 7: 8, 8: 10, 9: 2, 10: 9}",5,0.358087487283825,9,1,5.0,2
983,0,"{1: 7, 2: 4, 3: 9, 4: 8, 5: 1, 6: 3, 7: 10, 8: 6, 9: 5, 10: 2}",5,0.35772357723577236,10,10,10.0,1
984,0,"{1: 5, 2: 3, 3: 4, 4: 10, 5: 6, 6: 8, 7: 7, 8: 2, 9: 1, 10: 9}",5,0.35736040609137054,9,1,5.0,2
985,1,"{1: 4, 2: 9, 3: 2, 4: 10, 5: 6, 6: 1, 7: 7, 8: 3, 9: 8, 10: 5}",5,0.3580121703853955,5,1,3.3333333333333335,3
986,0,"{1: 8, 2: 4, 3: 5, 4: 3, 5: 6, 6: 1, 7: 9, 8: 7, 9: 10, 10: 2}",5,0.3576494427558257,10,10,10.0,1
987,1,"{1: 8, 2: 6, 3: 9, 4: 5, 5: 10, 6: 4, 7: 3, 8: 1, 9: 7, 10: 2}",5,0.3582995951417004,5,2,3.3333333333333335,3
988,1,"{1: 9, 2: 1, 3: 7, 4: 10, 5: 8, 6: 4, 7: 3, 8: 5, 9: 2, 10: 6}",5,0.358948432760364,3,2,2.5,4
989,1,"{1: 3, 2: 7, 3: 9, 4: 8, 5: 6, 6: 5, 7: 4, 8: 2, 9: 10, 10: 1}",5,0.3595959595959596,4,2,3.3333333333333335,3
990,1,"{1: 2, 2: 9, 3: 4, 4: 7, 5: 5, 6: 1, 7: 10, 8: 8, 9: 6, 10: 3}",5,0.3602421796165489,4,1,2.5,4
991,0,"{1: 5, 2: 7, 3: 4, 4: 1, 5: 10, 6: 9, 7: 3, 8: 2, 9: 8, 10: 6}",5,0.3598790322580645,10,10,10.0,1
992,1,"{1: 1, 2: 3, 3: 9, 4: 7, 5: 8, 6: 2, 7: 10, 8: 4, 9: 6, 10: 5}",5,0.3605236656596173,5,1,3.3333333333333335,3
993,0,"{1: 8, 2: 3, 3: 6, 4: 10, 5: 5, 6: 1, 7: 2, 8: 9, 9: 4, 10: 7}",5,0.36016096579476864,9,1,5.0,2
994,0,"{1: 1, 2: 2, 3: 3, 4: 6, 5: 4, 6: 7, 7: 8, 8: 9, 9: 10, 10: 5}",5,0.3597989949748744,7,1,2.5,4
995,0,"{1: 7, 2: 5, 3: 8, 4: 6, 5: 2, 6: 1, 7: 3, 8: 4, 9: 10, 10: 9}",5,0.35943775100401604,6,2,3.3333333333333335,3
996,0,"{1: 8, 2: 1, 3: 2, 4: 4, 5: 5, 6: 10, 7: 9, 8: 7, 9: 6, 10: 3}",5,0.35907723169508526,8,1,3.3333333333333335,3
997,0,"{1: 10, 2: 3, 3: 7, 4: 8, 5: 2, 6: 5, 7: 1, 8: 9, 9: 4, 10: 6}",5,0.3587174348697395,7,3,5.0,2
998,1,"{1: 8, 2: 9, 3: 5, 4: 2, 5: 3, 6: 4, 7: 10, 8: 1, 9: 6, 10: 7}",5,0.35935935935935936,4,2,2.5,4
999,1,"{1: 7, 2: 10, 3: 4, 4: 2, 5: 5, 6: 6, 7: 9, 8: 8, 9: 1, 10: 3}",5,0.36,4,1,2.0,5
